HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;PSH;PSD;PSA;MaxH;MaxD;MaxA;AvgH;AvgD;AvgA
Alaves;Real Madrid;0;1;A;0;0;D;8;9;2;4;18;13;3;3;3;1;0;1;575;4;153;575;42;157;593;426;158;6;442;165;578;427;157
Mallorca;Osasuna;3;2;H;1;1;D;15;12;8;7;11;12;6;0;3;1;0;0;23;29;33;235;295;33;242;298;351;245;317;36;237;3;345
Ath Madrid;Sevilla;1;0;H;0;0;D;12;8;4;2;12;19;6;5;7;3;1;0;153;433;575;15;44;6;154;451;605;156;463;65;153;446;604
Getafe;Vallecano;0;2;A;0;1;A;5;12;0;8;16;16;2;3;6;3;2;0;238;3;33;24;3;325;242;3;35;253;311;375;242;3;339
Sociedad;Alaves;1;1;D;0;0;D;16;7;6;2;9;17;6;4;4;4;1;0;16;375;65;158;375;625;159;39;658;164;399;7;159;384;663
Valencia;Villarreal;3;1;H;2;0;H;11;8;8;4;12;15;4;3;2;5;0;0;205;35;36;2;34;37;204;349;39;212;368;4;205;35;372
Oviedo;Elche;2;0;H;1;0;H;15;15;8;2;17;16;5;6;3;4;0;1;225;31;35;225;325;33;226;319;359;231;331;365;226;319;349
Celta;Betis;2;1;H;1;1;D;19;14;6;3;10;12;8;7;0;2;0;0;24;33;3;23;34;295;247;333;305;249;355;308;243;337;298
Real Madrid;Mallorca;1;0;H;0;0;D;17;7;5;0;5;15;5;4;2;3;0;0;12;65;15;124;625;125;123;668;1258;128;71;15;124;64;1286
Girona;Ath Madrid;4;3;H;3;2;H;17;18;9;12;8;10;7;8;0;1;0;0;255;36;263;245;37;265;261;355;271;264;376;276;257;361;266
Osasuna;Levante;1;0;H;1;0;H;14;4;2;0;14;5;5;4;1;2;0;0;17;4;475;166;39;5;171;394;503;176;405;51;171;392;489
Sevilla;Ath Bilbao;0;2;A;0;1;A;11;15;2;6;9;19;5;4;3;1;0;0;3;33;238;3;33;235;317;324;245;32;354;247;308;333;239
Espagnol;Barcelona;1;2;A;1;0;H;12;15;3;5;14;5;5;10;5;2;1;0;55;433;157;55;433;157;582;439;157;6;45;161;568;433;157
Sevilla;Alaves;2;3;A;0;2;A;19;16;4;8;12;13;5;4;4;3;0;0;191;34;42;195;325;433;195;34;452;197;343;468;194;335;442
Espagnol;Villarreal;3;0;H;1;0;H;8;17;3;3;13;11;4;6;4;3;0;0;25;33;28;245;33;285;252;339;294;261;345;297;252;336;287
Mallorca;Celta;1;1;D;1;1;D;17;6;6;2;18;18;10;1;4;1;0;0;25;31;3;245;3;31;257;302;32;267;315;325;257;302;31
Ath Bilbao;Sociedad;2;1;H;2;0;H;10;9;3;1;16;21;5;5;1;4;0;0;2;34;38;205;34;37;202;347;4;21;352;41;204;342;388
Betis;Oviedo;1;0;H;0;0;D;25;6;6;2;11;17;13;1;3;4;0;0;162;42;475;16;41;55;165;404;549;168;422;57;163;41;545
Levante;Girona;0;0;D;0;0;D;20;5;3;1;13;8;4;3;4;4;0;1;45;4;17;45;42;168;471;442;167;48;453;173;461;432;168
Elche;Valencia;1;4;A;1;1;D;10;9;2;5;15;15;3;1;4;2;0;0;288;3;27;28;31;26;302;296;275;305;315;279;293;302;27
Alaves;Elche;1;0;H;0;0;D;13;9;3;1;15;18;4;4;0;4;0;0;17;35;575;172;33;575;173;351;6;177;361;6;173;345;583
Vallecano;Espagnol;0;2;A;0;1;A;16;10;3;5;19;8;12;0;3;1;1;0;185;33;45;19;33;433;193;342;45;199;354;46;192;343;437
Villarreal;Mallorca;1;1;D;1;0;H;18;8;5;2;13;11;4;6;2;2;1;0;205;35;36;21;34;35;21;35;368;214;362;378;209;348;359
Valencia;Ath Bilbao;1;0;H;0;0;D;6;6;1;3;11;14;4;2;0;3;0;0;33;33;225;33;33;215;347;346;219;352;35;229;338;339;221
Celta;Sociedad;0;1;A;0;1;A;6;6;2;2;12;18;6;3;1;2;0;0;325;3;24;31;31;24;321;308;252;34;317;255;323;307;246
Osasuna;Getafe;3;2;H;2;0;H;13;10;7;7;14;16;1;4;4;4;0;0;215;3;4;21;31;37;221;311;387;223;329;4;218;309;381
Real Madrid;Levante;3;2;H;0;2;A;18;10;6;2;9;17;6;3;3;5;0;0;113;10;17;116;85;16;115;958;158;117;10;19;115;907;1619
Betis;Barcelona;2;4;A;0;1;A;14;11;5;4;12;9;3;4;1;2;0;0;433;38;18;4;375;183;429;401;181;45;41;184;424;392;181
Girona;Sevilla;5;1;H;3;1;H;12;9;8;3;9;11;4;5;0;2;0;0;173;4;45;171;41;44;174;393;481;179;416;5;173;4;46
Oviedo;Ath Madrid;0;1;A;0;0;D;17;10;2;5;11;16;6;2;2;2;1;0;475;38;17;48;39;168;503;4;17;52;41;177;479;397;171
Levante;Alaves;0;3;A;0;1;A;19;11;7;3;17;12;11;3;1;2;0;0;26;32;28;26;31;285;264;324;29;266;339;296;261;323;286
Sociedad;Vallecano;0;0;D;0;0;D;6;5;3;0;16;14;2;2;2;4;0;0;167;375;55;165;37;575;167;373;586;175;387;625;167;372;569
Espagnol;Real Madrid;1;2;A;0;0;D;7;13;2;5;17;14;1;6;3;3;0;0;65;475;145;65;46;147;718;474;145;73;49;15;681;471;146
Barcelona;Villarreal;3;5;A;0;1;A;22;9;10;6;8;13;10;0;3;4;0;0;136;55;8;133;6;75;135;59;775;139;62;85;134;591;785
Mallorca;Betis;0;1;A;0;1;A;14;8;1;2;14;6;5;4;2;1;0;0;23;32;32;24;31;31;239;313;337;244;331;345;24;314;325
Celta;Girona;0;1;A;0;1;A;10;15;5;6;13;11;5;7;1;1;0;0;28;34;25;275;35;245;28;352;255;295;372;257;277;352;249
Elche;Ath Bilbao;0;0;D;0;0;D;9;8;2;0;13;14;6;8;4;2;0;0;55;34;173;5;36;172;511;368;176;6;38;18;514;362;174
Sevilla;Osasuna;1;1;D;1;0;H;10;11;5;4;19;13;2;4;3;0;1;0;2;34;375;2;34;38;21;337;384;211;353;395;206;336;379
Ath Madrid;Valencia;2;0;H;1;0;H;12;10;8;3;9;9;3;6;2;0;0;0;145;433;7;149;44;65;151;447;663;153;46;7;15;442;651
Getafe;Oviedo;2;0;H;2;0;H;7;16;4;3;17;11;4;3;2;1;0;0;18;34;475;182;35;45;182;35;501;188;364;51;182;349;473
Barcelona;Osasuna;1;0;H;0;0;D;16;9;4;1;9;12;6;6;1;2;0;1;133;5;10;132;55;925;132;582;933;137;6;105;132;557;95
Ath Madrid;Vallecano;2;1;H;1;1;D;8;10;3;2;11;13;5;6;0;3;0;0;15;42;65;149;45;625;15;448;683;153;47;75;15;447;658
Getafe;Real Madrid;0;2;A;0;1;A;10;16;2;9;16;5;2;6;1;2;0;0;6;42;155;6;41;155;644;418;156;66;433;16;623;419;155
Ath Bilbao;Mallorca;4;0;H;2;0;H;13;6;6;2;17;15;6;2;0;1;0;0;153;39;7;155;38;675;156;4;713;159;41;74;155;396;695
Valencia;Levante;2;1;H;2;0;H;7;15;2;5;17;16;0;6;4;5;0;0;165;375;55;165;38;525;167;397;535;17;41;554;167;393;526
Oviedo;Espagnol;1;1;D;1;0;H;3;16;1;6;6;16;2;9;4;3;1;1;23;32;33;23;32;32;232;323;341;235;343;345;23;325;332
Alaves;Barcelona;1;3;A;0;1;A;13;8;2;5;15;10;14;5;2;2;0;1;433;36;185;41;37;185;431;371;187;46;388;191;418;371;187
Girona;Sociedad;0;0;D;0;0;D;11;11;3;2;8;19;3;4;2;3;0;0;21;34;35;21;34;34;219;342;352;22;363;363;215;346;348
Villarreal;Elche;0;0;D;0;0;D;19;8;4;2;14;14;13;2;3;1;0;0;162;4;55;165;4;5;166;402;54;171;42;56;165;404;523
Osasuna;Celta;0;3;A;0;2;A;18;6;1;5;10;10;9;1;2;0;0;0;238;31;33;23;31;32;238;316;336;24;331;341;235;317;331
Betis;Getafe;1;1;D;1;1;D;9;11;3;2;9;19;3;5;7;4;0;0;191;34;42;19;34;42;19;345;457;195;359;46;191;343;439
Real Madrid;Ath Madrid;1;1;D;1;0;H;17;10;4;5;6;15;2;8;0;5;0;0;173;4;45;175;4;42;178;406;436;181;42;484;176;404;439
Vallecano;Sevilla;1;2;A;1;2;A;22;10;5;6;8;10;6;0;2;2;0;0;215;33;35;22;325;34;218;336;361;225;35;366;219;334;345
Elche;Betis;0;2;A;0;1;A;14;13;5;5;12;10;5;3;1;1;0;0;3;3;26;3;295;26;312;297;27;312;305;274;303;299;265
Alaves;Villarreal;1;1;D;1;1;D;17;12;4;4;7;11;10;9;0;2;0;0;22;34;33;215;34;325;224;342;34;227;358;345;221;341;335
Sociedad;Osasuna;0;1;A;0;0;D;21;9;3;2;11;11;7;4;0;0;0;0;185;32;5;183;325;48;189;321;512;197;333;54;187;323;501
Real Madrid;Girona;4;0;H;2;0;H;16;5;6;0;9;12;0;2;1;2;0;0;145;5;6;144;5;625;145;512;654;151;53;721;145;504;642
Espagnol;Valencia;2;0;H;0;0;D;8;7;3;1;9;9;5;0;2;0;0;0;275;3;29;265;31;28;284;291;297;286;31;305;272;299;293
Getafe;Celta;3;2;H;2;0;H;11;9;4;4;16;13;0;4;1;2;0;0;22;31;36;215;31;36;224;314;371;231;321;372;224;314;359
Mallorca;Vallecano;2;1;H;0;0;D;8;11;5;4;17;11;5;1;4;0;0;0;23;3;34;235;3;34;242;297;354;244;307;361;238;298;346
Sevilla;Ath Madrid;1;0;H;1;0;H;10;16;6;5;8;5;2;7;2;1;0;0;35;35;205;34;35;21;36;364;208;368;367;215;35;355;209
Barcelona;Oviedo;3;3;D;1;1;D;11;11;6;5;13;9;6;2;1;2;0;0;122;75;10;122;675;12;12;783;1233;124;83;13;121;723;1232
Levante;Ath Bilbao;0;0;D;0;0;D;10;12;4;4;17;15;4;10;4;1;1;0;433;4;173;46;38;172;464;399;176;5;409;177;465;392;173
Villarreal;Getafe;1;1;D;0;1;A;20;11;7;2;13;13;8;3;0;1;0;0;195;35;38;2;34;37;202;358;393;212;365;402;2;356;381
Ath Madrid;Espagnol;5;0;H;2;0;H;13;11;7;2;19;9;3;5;2;2;0;0;15;475;65;144;46;7;148;458;696;15;482;75;147;459;709
Osasuna;Elche;2;0;H;0;0;D;11;5;4;1;20;12;5;4;4;2;0;0;175;33;55;175;34;525;18;341;536;188;35;554;179;341;527
Celta;Barcelona;1;2;A;0;1;A;13;14;4;4;11;13;2;5;2;4;0;0;38;38;185;38;38;188;409;388;188;42;405;191;396;385;188
Valencia;Sevilla;0;0;D;0;0;D;14;1;4;1;5;8;7;2;0;1;0;0;225;33;33;22;33;33;229;328;344;23;344;347;226;331;334
Vallecano;Real Madrid;1;1;D;1;1;D;8;11;3;4;17;7;4;10;4;3;0;1;6;375;162;525;4;163;543;412;164;6;427;167;549;407;163
Oviedo;Levante;1;1;D;0;1;A;19;13;7;3;13;22;10;4;2;3;0;0;21;35;34;215;34;33;219;351;343;22;365;355;214;351;341
Mallorca;Sociedad;1;2;A;1;1;D;4;19;1;5;12;18;3;9;7;5;1;0;34;28;25;325;28;25;34;283;26;345;299;264;334;283;255
Betis;Alaves;0;0;D;0;0;D;13;13;2;4;13;9;6;8;5;2;0;0;21;33;375;205;33;375;215;331;375;216;354;382;21;334;37
Ath Bilbao;Girona;3;2;H;1;0;H;14;12;7;6;16;13;3;4;1;2;0;0;191;36;4;198;36;36;194;379;388;202;39;4;198;372;368
Sociedad;Villarreal;1;3;A;0;1;A;21;6;8;4;15;14;13;2;3;4;0;0;173;36;5;173;37;48;172;384;525;176;4;54;173;378;506
Barcelona;Getafe;4;0;H;1;0;H;17;10;9;4;12;18;5;8;1;4;0;0;14;5;7;141;48;7;142;511;729;147;52;8;142;497;72
Alaves;Mallorca;1;1;D;0;0;D;9;15;1;8;7;15;3;3;0;2;0;0;191;3;5;193;31;46;196;309;498;2;32;508;194;311;48
Levante;Ath Madrid;2;2;D;1;1;D;9;18;4;9;13;12;2;7;1;1;0;0;475;4;17;44;38;175;455;402;176;482;41;181;454;395;175
Elche;Celta;2;2;D;0;1;A;19;7;6;3;13;20;9;1;2;3;0;0;31;3;25;29;3;26;315;304;258;321;31;263;308;303;257
Betis;Ath Bilbao;3;1;H;2;1;H;13;3;5;1;14;12;5;3;1;6;0;1;36;31;22;33;325;22;363;327;221;363;341;226;35;326;221
Espagnol;Osasuna;1;1;D;0;0;D;9;6;3;2;6;15;6;7;2;1;0;0;238;29;35;24;31;32;244;303;342;248;317;35;241;303;333
Real Madrid;Sevilla;1;0;H;0;0;D;16;4;6;1;10;13;7;2;1;3;0;0;129;6;9;131;55;925;132;602;892;133;62;101;13;585;943
Girona;Vallecano;3;0;H;0;0;D;14;7;8;1;13;16;2;2;3;5;0;1;165;42;475;165;4;5;168;415;501;17;43;525;166;411;496
Celta;Levante;1;0;H;0;0;D;15;3;6;0;8;14;7;0;1;2;0;1;185;36;42;185;36;42;188;378;429;19;385;45;186;368;43
Sevilla;Sociedad;3;2;H;2;1;H;12;13;5;4;12;15;2;5;1;2;0;0;26;3;3;25;31;3;264;302;309;268;31;317;26;302;305
Vallecano;Elche;1;1;D;0;0;D;9;16;5;5;14;17;4;9;1;1;0;0;18;33;525;18;33;5;184;332;525;187;343;54;183;334;509
Getafe;Espagnol;3;3;D;3;1;H;16;14;5;5;28;9;4;4;4;1;0;0;2;31;433;205;32;4;205;32;427;212;326;433;205;318;415
Valencia;Real Madrid;2;2;D;2;1;H;12;10;5;5;18;11;2;2;2;3;0;1;525;38;167;525;39;163;548;396;166;57;403;172;532;391;167
Villarreal;Oviedo;5;1;H;3;0;H;16;9;10;3;12;15;6;4;1;2;0;0;165;4;5;166;41;475;165;433;504;168;442;525;165;421;499
Ath Madrid;Betis;2;1;H;2;0;H;17;12;12;6;9;12;4;6;1;2;0;0;157;42;575;155;433;55;158;436;573;159;45;611;156;434;573
Mallorca;Girona;1;0;H;1;0;H;16;15;2;4;19;9;8;5;5;0;0;0;325;32;23;32;33;225;327;33;235;335;35;238;323;33;23
Ath Bilbao;Barcelona;0;0;D;0;0;D;8;8;2;2;14;11;4;4;3;3;0;0;288;35;24;265;35;25;294;354;243;297;375;25;286;354;242
Osasuna;Alaves;1;0;H;0;0;D;15;10;4;4;15;11;5;5;2;1;0;0;238;31;325;235;31;32;244;305;338;247;324;341;239;308;327
Barcelona;Mallorca;1;0;H;0;0;D;20;9;6;3;9;14;4;1;1;1;0;0;144;475;65;146;44;7;147;468;738;15;48;76;146;458;723
Valencia;Getafe;1;0;H;1;0;H;10;15;3;5;10;19;5;5;2;3;0;0;2;32;42;2;32;41;2;315;462;205;333;462;2;318;438
Elche;Ath Madrid;2;0;H;1;0;H;7;8;3;4;20;15;3;1;4;5;0;0;475;36;173;48;37;172;496;376;176;513;382;179;493;371;175
Oviedo;Sociedad;2;3;A;2;1;H;13;11;6;8;17;11;4;6;1;2;0;0;45;33;185;44;34;188;445;35;191;475;36;195;443;344;189
Girona;Osasuna;2;0;H;1;0;H;11;7;6;1;10;16;5;7;3;3;0;0;162;42;525;161;4;525;162;42;554;165;437;575;162;42;541
Alaves;Vallecano;1;0;H;1;0;H;12;9;4;3;13;10;7;5;2;2;0;0;215;31;375;215;31;37;22;31;389;222;333;397;217;315;377
Espagnol;Ath Bilbao;0;2;A;0;1;A;14;7;2;2;8;14;10;3;3;3;0;0;4;33;2;375;33;205;414;338;201;42;353;211;397;337;201
Real Madrid;Celta;4;0;H;1;0;H;24;11;13;1;8;13;12;1;2;3;0;0;13;6;8;13;575;95;129;613;1004;133;64;105;13;594;962
Betis;Villarreal;2;3;A;2;1;H;13;6;4;4;12;17;11;4;3;4;1;1;205;35;34;205;35;34;208;366;359;216;375;366;208;362;348
Levante;Sevilla;2;2;D;1;0;H;14;19;4;6;6;11;1;8;2;2;0;0;31;33;238;3;33;237;311;336;242;316;341;248;306;334;238
Sociedad;Elche;2;0;H;1;0;H;14;13;6;2;15;6;8;2;3;1;0;0;15;4;85;15;38;8;148;415;855;152;421;9;148;403;84
Mallorca;Oviedo;1;0;H;0;0;D;18;8;8;3;17;9;10;2;2;0;0;0;183;33;5;185;34;45;184;343;5;188;358;509;184;34;485
Osasuna;Real Madrid;2;4;A;1;2;A;9;17;4;9;18;9;5;7;3;2;0;0;575;42;155;575;41;158;612;436;155;65;442;159;597;425;156
Getafe;Girona;1;0;H;1;0;H;11;13;3;3;16;13;2;5;4;4;0;0;31;35;225;31;35;225;313;356;231;329;361;233;313;349;229
Ath Bilbao;Alaves;2;0;H;2;0;H;16;7;4;3;7;13;5;4;1;3;0;0;155;375;7;155;38;65;155;408;675;16;42;7;155;397;669
Sevilla;Celta;1;2;A;1;0;H;11;18;4;5;13;6;3;8;4;0;0;0;2;34;375;2;34;375;203;345;405;209;35;41;201;342;392
Espagnol;Levante;0;1;A;0;1;A;21;3;6;2;8;17;11;3;2;2;0;0;195;35;4;187;36;41;192;365;418;196;372;431;191;359;41
Villarreal;Valencia;1;0;H;0;0;D;13;14;7;7;12;12;6;2;5;1;0;0;205;35;36;205;35;36;213;349;361;217;355;37;21;346;356
Vallecano;Betis;2;0;H;1;0;H;8;11;4;1;22;16;4;8;4;4;0;0;25;325;3;24;32;3;251;331;3;259;337;31;249;323;298
Ath Madrid;Barcelona;0;3;A;0;1;A;12;9;3;5;15;9;7;3;3;1;1;0;238;36;28;23;36;285;242;366;289;247;383;298;239;363;284
Elche;Oviedo;1;0;H;0;0;D;13;10;5;2;17;14;5;2;2;4;0;0;2;33;42;2;32;4;202;337;423;205;35;43;202;334;41
Getafe;Sevilla;0;1;A;0;1;A;18;10;5;3;11;15;7;3;4;5;0;0;255;31;3;25;31;295;254;319;307;26;325;313;253;315;302
Levante;Osasuna;0;3;A;0;2;A;12;6;5;4;12;14;6;1;3;2;0;0;263;32;28;265;325;27;263;325;289;266;335;293;262;325;283
Valencia;Mallorca;0;0;D;0;0;D;14;11;5;3;8;11;3;3;0;2;0;0;205;3;42;205;29;42;209;299;452;215;307;46;21;296;435
Barcelona;Espagnol;1;0;H;0;0;D;14;8;2;0;11;9;6;1;5;1;0;1;125;65;10;128;6;975;127;649;1002;131;68;115;127;634;1015
Celta;Vallecano;0;0;D;0;0;D;13;8;0;2;12;16;3;2;3;3;0;0;195;33;4;2;33;38;197;34;429;2;359;44;196;339;416
Girona;Betis;3;2;H;1;1;D;9;7;5;4;13;14;5;4;3;4;0;0;175;38;475;172;39;45;179;398;44;183;411;475;178;396;437
Alaves;Sociedad;0;1;A;0;0;D;3;12;0;3;10;15;3;8;2;2;0;0;35;29;238;325;3;24;348;298;244;36;306;248;341;296;242
Real Madrid;Ath Bilbao;2;0;H;1;0;H;9;7;4;3;9;13;4;7;2;1;0;0;153;433;6;155;42;575;157;436;587;159;447;611;155;429;587
Villarreal;Ath Madrid;1;2;A;0;1;A;11;14;2;8;14;22;3;3;3;3;0;0;29;375;225;3;37;22;299;372;232;31;383;234;3;371;227
Oviedo;Valencia;0;1;A;0;0;D;13;6;3;2;20;15;5;4;3;1;0;0;34;31;23;325;32;23;337;323;234;341;333;237;332;319;23
Betis;Celta;2;1;H;0;0;D;15;12;3;5;7;10;6;5;1;0;0;0;21;34;35;2;34;37;212;35;37;213;36;39;206;347;371
Ath Madrid;Girona;3;1;H;2;1;H;17;12;4;5;18;12;2;0;3;2;0;0;191;36;38;198;37;36;197;388;371;2;394;39;197;378;367
Vallecano;Getafe;0;0;D;0;0;D;11;7;2;0;17;19;3;0;4;6;0;0;22;3;37;22;31;36;226;307;377;231;312;39;223;305;373
Mallorca;Real Madrid;0;1;A;0;0;D;6;16;2;9;18;7;4;2;2;1;0;0;5;36;175;46;36;177;509;368;176;52;375;182;492;366;177
Elche;Barcelona;0;1;A;0;1;A;14;12;3;2;17;15;8;4;3;3;0;0;433;36;183;42;36;183;443;35;191;45;38;193;433;357;188
Espagnol;Sevilla;0;2;A;0;1;A;5;10;2;3;8;13;6;2;3;3;1;0;27;32;27;26;325;27;28;311;283;284;341;286;274;318;275
Oviedo;Alaves;2;0;H;2;0;H;9;8;3;3;16;11;1;5;3;2;0;0;3;3;255;31;31;245;312;314;254;321;323;264;31;31;251
Ath Bilbao;Villarreal;1;1;D;0;0;D;13;10;6;2;13;12;3;1;3;3;0;1;175;4;433;177;39;42;178;402;447;183;411;455;177;397;44
Sociedad;Levante;2;2;D;1;1;D;17;7;4;3;16;8;5;1;2;2;1;0;133;5;10;133;525;95;134;532;955;136;55;11;133;52;997
Osasuna;Valencia;0;1;A;0;1;A;13;4;2;3;10;10;4;1;0;2;0;0;22;31;375;225;3;35;22;314;368;227;329;377;222;31;365
Ath Bilbao;Oviedo;1;1;D;1;1;D;17;5;6;0;11;15;11;4;4;2;0;0;125;6;11;128;55;11;128;609;1201;13;62;14;128;586;1169
Celta;Espagnol;4;1;H;2;1;H;21;9;13;4;10;9;8;4;1;0;0;0;173;375;5;177;36;46;176;372;499;18;384;51;176;371;49
Vallecano;Osasuna;2;1;H;0;1;A;17;6;6;2;9;15;5;1;4;1;0;0;22;31;36;22;31;36;224;312;373;228;329;379;222;313;363
Valencia;Betis;1;2;A;0;1;A;8;12;5;6;18;10;7;6;2;3;0;0;22;32;35;22;32;35;225;328;352;227;347;375;221;328;351
Girona;Elche;4;1;H;2;0;H;10;12;5;5;11;14;2;4;1;2;0;0;14;475;8;144;46;675;143;489;751;146;51;8;142;481;759
Getafe;Sociedad;1;1;D;1;1;D;6;7;4;3;12;18;0;4;0;2;0;0;38;31;215;375;31;215;388;307;222;395;329;224;38;31;218
Levante;Villarreal;1;2;A;1;1;D;24;11;5;3;10;16;5;2;3;4;1;0;34;38;205;34;37;205;332;381;205;36;394;21;34;375;206
Alaves;Ath Madrid;2;0;H;1;0;H;8;15;3;4;20;12;1;11;5;3;0;0;4;35;195;39;34;198;421;34;199;433;36;201;408;343;197
Real Madrid;Barcelona;3;2;H;1;1;D;14;14;8;6;11;12;2;8;3;2;0;0;185;38;4;185;38;39;188;396;399;193;416;41;187;396;389
Sevilla;Mallorca;2;1;H;0;0;D;11;8;4;6;10;8;4;4;0;2;0;0;195;31;45;195;32;44;202;302;481;204;334;5;198;314;452
Sociedad;Real Madrid;0;1;A;0;1;A;9;5;3;3;13;11;11;3;3;4;0;0;245;325;29;245;31;3;251;323;314;27;339;319;25;32;303
Espagnol;Girona;0;2;A;0;1;A;10;6;5;3;12;10;4;2;1;3;0;0;45;38;175;41;39;18;449;404;177;46;411;183;436;394;178
Levante;Getafe;1;3;A;1;1;D;21;8;11;5;15;31;9;2;5;4;1;0;27;34;263;275;325;255;269;33;267;285;341;275;272;331;266
Alaves;Celta;3;0;H;0;0;D;16;4;8;0;10;9;8;3;3;3;0;0;275;31;27;25;32;295;27;309;295;275;321;3;266;31;29
Ath Madrid;Ath Bilbao;3;1;H;1;1;D;8;7;3;1;16;15;3;5;3;2;0;0;195;35;4;2;35;37;197;357;405;203;372;41;198;354;39
Elche;Mallorca;1;1;D;0;1;A;10;9;2;2;14;21;3;1;3;2;0;0;25;29;32;255;285;32;269;285;323;27;295;331;26;286;322
Oviedo;Osasuna;3;0;H;1;0;H;12;11;4;2;17;5;0;6;4;0;0;0;255;31;3;255;31;29;264;315;297;267;324;302;26;313;293
Villarreal;Vallecano;3;0;H;1;0;H;15;20;7;4;15;8;3;6;2;1;0;0;165;4;5;175;38;44;174;393;484;177;409;5;173;391;474
Betis;Sevilla;1;1;D;1;0;H;15;10;5;1;9;20;4;6;3;5;0;0;205;34;36;21;33;36;208;342;384;215;352;389;208;339;37
Barcelona;Valencia;4;2;H;1;2;A;27;5;13;3;12;5;15;1;1;0;0;1;136;5;75;138;5;775;136;549;818;14;57;9;136;526;827
Getafe;Ath Bilbao;0;2;A;0;1;A;34;7;9;2;6;9;10;6;0;2;0;2;4;32;205;36;295;195;408;33;208;41;337;215;393;324;207
Sociedad;Espagnol;2;0;H;2;0;H;9;7;4;1;12;11;7;2;2;1;0;0;133;5;10;136;48;9;136;508;957;14;52;10;135;499;95
Real Madrid;Elche;3;0;H;0;0;D;19;7;9;2;6;12;7;4;0;1;0;0;133;525;85;134;525;9;135;553;854;139;57;11;134;533;892
Girona;Barcelona;4;2;H;1;2;A;9;16;7;7;11;8;5;4;0;3;0;0;27;375;24;265;375;237;275;387;243;285;392;247;273;381;241
Mallorca;Ath Madrid;0;1;A;0;1;A;7;9;4;4;12;7;6;2;2;0;0;0;375;32;215;36;32;215;382;316;219;391;331;221;375;32;215
Osasuna;Betis;0;2;A;0;2;A;12;10;2;4;13;13;8;5;2;2;1;0;32;325;238;31;325;235;322;329;239;333;335;243;316;327;236
Celta;Villarreal;3;2;H;2;1;H;23;11;7;3;11;5;2;1;4;0;0;1;23;36;288;23;36;287;244;369;284;248;375;293;237;364;287
Valencia;Alaves;0;1;A;0;0;D;13;14;1;4;9;17;5;7;1;3;0;0;21;3;4;21;3;39;215;293;437;219;315;445;213;3;413
Sevilla;Oviedo;3;0;H;1;0;H;11;8;5;3;15;13;5;4;2;2;0;0;165;4;525;163;4;5;167;408;518;171;42;55;165;407;518
Vallecano;Levante;0;1;A;0;1;A;27;7;10;2;17;15;9;2;3;2;0;0;157;4;575;155;42;575;16;42;576;163;431;6;158;415;58
Alaves;Girona;2;2;D;1;2;A;14;15;8;5;13;6;5;3;3;2;0;0;35;36;205;33;35;21;357;363;212;362;37;215;348;357;211
Mallorca;Espagnol;1;0;H;1;0;H;7;7;2;1;18;10;2;2;6;2;0;0;165;35;65;165;33;625;162;332;734;173;36;78;166;346;665
Villarreal;Sevilla;3;2;H;1;2;A;25;8;7;4;12;14;10;1;3;5;0;0;183;4;38;188;39;375;184;394;391;191;416;4;187;394;39
Oviedo;Real Madrid;0;4;A;0;2;A;12;13;1;7;11;10;8;5;2;0;0;0;55;46;153;6;44;152;532;458;154;627;48;158;58;457;153
Ath Bilbao;Osasuna;2;2;D;0;1;A;15;13;6;3;9;14;8;6;2;4;0;0;144;433;75;147;433;7;145;429;749;151;46;81;147;438;753
Elche;Getafe;1;0;H;1;0;H;13;10;6;4;23;16;6;2;5;2;0;0;21;32;38;21;31;39;21;328;371;219;34;4;211;321;386
Ath Madrid;Celta;1;0;H;0;0;D;21;6;8;2;7;9;4;7;1;1;0;0;142;475;7;144;475;675;143;422;829;149;5;88;144;464;742
Valencia;Vallecano;0;0;D;0;0;D;13;12;5;1;14;21;6;3;1;2;0;0;225;31;35;23;31;34;227;3;363;233;318;375;228;308;355
Betis;Levante;3;2;H;2;1;H;14;14;7;7;9;10;3;5;0;2;0;0;133;55;85;137;525;75;135;527;802;14;57;9;135;539;826
Barcelona;Sociedad;2;0;H;1;0;H;14;10;5;3;12;14;6;2;2;3;0;0;18;36;45;185;36;42;179;374;439;185;391;46;182;372;435
Osasuna;Mallorca;1;1;D;1;0;H;10;10;4;4;12;11;2;4;0;1;0;0;28;29;288;28;285;287;288;292;296;291;3;3;281;292;291
Real Madrid;Alaves;5;0;H;3;0;H;22;18;11;10;6;12;4;1;1;1;0;0;122;75;11;121;675;14;121;735;1408;124;78;15;121;703;1407
Girona;Villarreal;0;1;A;0;0;D;22;11;5;3;3;14;5;1;1;5;0;1;17;45;42;17;44;42;172;458;436;173;472;45;17;453;431
Sevilla;Elche;0;1;A;0;0;D;14;19;3;7;13;11;1;9;6;2;0;0;19;36;4;188;35;41;192;369;413;195;373;427;191;361;412
Vallecano;Oviedo;2;1;H;1;0;H;18;10;9;1;12;17;6;6;4;3;1;0;165;38;55;166;37;55;168;379;566;174;391;6;167;377;554
Celta;Ath Bilbao;2;1;H;0;1;A;10;7;4;2;15;14;2;3;2;0;0;0;263;33;27;255;33;27;26;335;273;269;345;283;261;337;274
