HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR;B365H;B365D;B365A;BWH;BWD;BWA;PSH;PSD;PSA;MaxH;MaxD;MaxA;AvgH;AvgD;AvgA
Real Madrid;Sevilla;4;2;H;3;1;H;16;10;8;5;5;14;6;6;1;2;0;0;133;55;9;13;55;9;135;587;784;139;588;9;134;553;821
Levante;Espanol;1;0;H;0;0;D;10;9;4;2;9;16;2;2;4;2;0;0;185;36;433;187;34;46;187;357;453;188;376;478;184;354;445
Elche;Villarreal;2;5;A;2;2;D;5;18;3;9;17;15;1;5;1;2;2;0;42;34;191;42;35;191;432;352;193;432;364;199;41;347;194
Betis;Vallecano;1;1;D;1;0;H;14;10;5;4;9;14;5;5;0;4;0;0;18;35;475;18;35;475;183;36;471;187;368;5;18;354;469
Valencia;Real Madrid;1;2;A;1;0;H;8;17;5;5;16;9;2;5;2;3;0;1;7;45;142;75;475;14;758;478;145;758;494;148;711;467;144
Vallecano;Celta;2;1;H;1;1;D;8;23;5;7;18;9;3;3;2;3;0;1;275;31;27;27;31;28;283;311;28;29;317;281;281;307;274
Alaves;Girona;0;1;A;0;0;D;11;3;2;1;16;11;6;3;1;4;0;0;275;31;275;27;31;28;279;32;276;291;324;28;277;313;27
Oviedo;Betis;1;0;H;0;0;D;12;14;1;3;21;10;1;8;2;4;0;0;45;35;183;46;35;185;469;351;186;475;371;191;448;347;185
Espanol;Elche;1;1;D;1;1;D;15;14;5;6;15;19;8;4;2;2;0;1;21;3;4;205;3;42;213;308;416;215;324;435;209;303;407
Sevilla;Valencia;1;1;D;0;0;D;15;5;5;1;16;8;10;1;1;2;0;0;2;33;4;195;34;4;206;354;375;206;36;422;2;342;385
Levante;Getafe;1;2;A;0;0;D;15;12;7;3;14;17;4;5;2;3;0;0;245;29;33;255;29;31;251;298;334;26;3;338;249;293;324
Ath Madrid;Osasuna;1;0;H;0;0;D;9;6;5;1;8;14;4;0;2;0;0;0;133;5;10;13;5;105;129;576;1115;134;576;1115;131;53;1029
Sociedad;Villarreal;1;0;H;0;0;D;6;15;3;5;17;6;3;7;4;2;0;0;2;33;4;191;35;41;197;358;402;2;36;422;194;348;4
Espanol;Oviedo;2;1;H;1;0;H;12;11;4;4;13;16;1;7;2;2;0;0;175;34;525;18;34;5;18;344;544;187;35;544;181;336;512
Girona;Sevilla;1;2;A;1;0;H;7;14;4;6;6;15;7;4;0;4;0;0;191;35;4;191;35;42;194;361;411;199;373;42;194;355;396
Elche;Ath Madrid;1;0;H;0;0;D;9;19;3;4;16;6;2;9;1;3;0;0;7;4;15;75;42;147;71;424;151;75;433;155;703;415;15
Betis;Alaves;1;3;A;1;1;D;7;9;2;5;12;24;2;3;4;5;1;0;175;36;475;175;36;5;178;376;482;179;381;52;175;368;481
Getafe;Barcelona;1;1;D;1;1;D;10;21;4;5;9;9;2;10;3;2;0;0;65;42;15;65;433;15;672;448;15;7;45;155;651;435;15
Celta;Ath Bilbao;1;2;A;0;0;D;3;14;1;6;14;6;3;4;0;0;0;0;28;32;26;29;31;263;292;316;267;292;332;27;283;314;264
Real Madrid;Levante;4;1;H;3;1;H;26;6;13;2;11;13;8;2;0;1;0;1;114;75;17;115;85;18;115;906;1617;117;95;19;115;844;1641
Osasuna;Vallecano;1;1;D;0;1;A;12;8;3;3;9;13;6;3;3;2;0;0;215;3;38;215;3;39;222;313;38;224;334;39;218;311;368
Valencia;Sociedad;1;0;H;1;0;H;7;9;2;3;10;12;4;7;3;4;0;0;31;3;255;31;3;26;309;312;258;322;323;26;31;305;251
Villarreal;Mallorca;4;0;H;4;0;H;14;9;7;2;9;12;6;5;1;3;0;0;173;35;525;175;36;5;177;371;495;177;389;53;173;368;504
Levante;Osasuna;1;1;D;0;0;D;16;16;7;4;14;17;4;2;7;8;1;0;25;31;3;25;31;31;256;319;309;262;32;317;252;313;304
Mallorca;Betis;0;1;A;0;0;D;16;8;3;3;12;18;4;4;2;2;1;0;225;3;35;23;3;36;231;31;361;238;313;363;23;305;348
Ath Madrid;Villarreal;1;1;D;0;1;A;20;11;8;1;10;14;5;6;4;2;0;0;17;4;475;165;4;5;172;416;465;175;432;5;17;409;461
Sevilla;Espanol;1;1;D;0;1;A;25;6;4;1;13;14;5;1;1;4;0;0;17;38;475;17;37;55;171;385;521;175;39;55;171;375;506
Oviedo;Real Madrid;0;3;A;0;1;A;6;20;2;4;11;12;1;7;3;3;1;0;10;6;127;11;65;125;1086;646;125;119;679;128;1064;631;125
Vallecano;Girona;2;1;H;0;0;D;17;12;7;5;19;9;4;1;3;1;0;0;275;29;288;27;3;288;275;31;288;281;32;289;272;306;282
Sociedad;Getafe;0;3;A;0;0;D;13;13;4;4;11;15;5;2;3;6;0;0;175;34;55;175;33;55;178;32;619;181;34;619;176;321;581
Ath Bilbao;Elche;0;0;D;0;0;D;29;5;3;2;10;8;16;1;1;1;0;0;138;5;75;136;5;95;139;47;96;141;5;10;138;467;914
Barcelona;Valencia;7;1;H;5;0;H;22;7;11;2;10;12;14;4;0;1;0;0;122;75;10;118;75;14;122;712;1224;123;765;15;12;706;1273
Alaves;Celta;1;1;D;1;0;H;3;5;1;2;15;14;3;4;2;3;0;0;263;3;3;26;3;3;269;315;291;276;322;3;266;31;285
Elche;Vallecano;0;1;A;0;0;D;5;19;1;3;7;19;2;9;2;4;1;0;33;3;238;33;3;25;329;306;252;335;307;26;323;299;248
Getafe;Sevilla;0;0;D;0;0;D;7;13;1;1;15;12;6;5;4;6;0;0;245;29;325;25;288;34;252;294;339;257;3;345;249;292;33
Villarreal;Oviedo;5;1;H;1;0;H;22;8;8;2;9;14;3;6;1;2;0;0;122;7;10;122;65;13;123;674;1237;125;703;133;123;659;1197
Ath Madrid;Mallorca;2;0;H;1;0;H;17;10;5;1;9;14;10;4;2;3;0;0;14;433;85;14;45;95;143;444;9;145;453;95;141;434;89
Espanol;Real Madrid;1;0;H;0;0;D;5;21;2;7;14;3;1;8;2;0;0;0;9;575;13;105;55;13;989;556;132;105;581;134;957;549;131
Barcelona;Alaves;1;0;H;0;0;D;11;3;4;0;8;20;5;2;5;2;0;0;12;75;13;117;85;16;119;763;1428;121;85;16;119;752;1389
Valencia;Celta;2;1;H;1;0;H;8;3;5;2;9;17;5;2;1;2;0;0;23;31;325;238;31;33;239;314;338;245;338;338;237;313;324
Osasuna;Sociedad;2;1;H;1;0;H;11;13;4;3;10;8;3;5;3;3;0;0;3;3;255;3;29;263;306;297;27;311;317;27;302;297;26
Betis;Ath Bilbao;2;2;D;2;1;H;10;12;6;4;10;20;3;7;3;1;0;0;29;33;245;3;32;25;301;328;253;313;34;253;298;326;246
Girona;Levante;2;1;H;1;0;H;12;10;4;2;12;12;11;3;2;2;0;0;16;42;5;162;4;55;163;413;55;167;427;55;162;41;529
Vallecano;Oviedo;1;0;H;0;0;D;20;8;6;3;11;15;4;2;2;2;0;0;15;41;7;147;42;75;15;427;731;152;443;78;149;425;73
Celta;Betis;3;2;H;0;2;A;14;12;6;5;11;11;4;7;3;5;0;0;225;34;32;23;33;33;235;338;32;238;35;33;231;335;316
Ath Bilbao;Girona;3;0;H;2;0;H;23;3;8;1;7;12;11;2;0;4;0;0;165;4;5;167;38;55;168;392;536;172;4;555;167;384;529
Levante;Villarreal;1;2;A;0;0;D;20;9;4;4;12;12;6;5;6;3;0;0;475;39;17;46;4;173;462;41;174;475;427;178;451;404;173
Real Madrid;Ath Madrid;1;1;D;0;1;A;23;10;9;1;14;13;6;1;1;3;0;0;185;36;42;187;36;42;19;367;421;193;387;435;188;368;413
Alaves;Getafe;0;1;A;0;1;A;12;4;4;3;16;16;8;3;2;6;0;0;23;29;36;23;288;375;237;29;376;238;307;376;232;29;363
Valencia;Elche;2;0;H;2;0;H;18;12;4;4;14;9;9;3;1;1;0;0;173;34;55;175;34;55;175;348;561;18;363;571;174;343;539
Sociedad;Espanol;2;1;H;1;0;H;13;4;3;1;11;17;6;0;1;2;0;0;16;39;575;16;39;6;161;385;633;163;406;71;159;381;629
Sevilla;Barcelona;1;4;A;1;1;D;8;10;4;6;14;6;5;6;5;2;0;1;525;45;155;55;475;15;562;468;155;6;48;158;547;463;154
Mallorca;Osasuna;1;1;D;0;0;D;10;19;2;4;7;11;7;11;1;4;0;0;2;3;433;205;31;42;205;322;426;206;332;453;202;315;422
Girona;Getafe;1;2;A;0;1;A;14;10;4;6;11;23;3;3;2;3;1;0;195;325;433;195;31;46;199;326;457;202;338;465;198;322;444
Elche;Alaves;3;3;D;2;1;H;8;16;3;7;18;15;3;2;4;5;1;0;31;29;26;31;288;26;328;293;259;332;315;265;319;292;257
Osasuna;Real Madrid;1;1;D;0;1;A;11;17;4;6;16;7;6;2;3;1;0;1;575;41;157;55;42;157;582;433;157;6;459;161;558;432;157
Ath Madrid;Celta;1;1;D;0;0;D;9;11;3;4;8;18;2;7;3;5;1;0;139;45;8;14;46;85;143;479;781;146;484;85;142;464;771
Villarreal;Valencia;1;1;D;1;0;H;13;12;4;3;6;17;4;5;0;5;0;0;15;45;55;153;45;6;153;448;612;157;46;633;153;443;596
Espanol;Ath Bilbao;1;1;D;0;0;D;12;14;4;4;12;8;2;7;1;1;0;0;55;34;173;55;34;175;545;358;175;56;368;179;522;352;175
Oviedo;Sevilla;0;4;A;0;2;A;7;11;2;6;11;10;3;2;4;2;0;0;4;34;195;42;33;2;414;34;2;42;358;204;401;338;199
Mallorca;Levante;3;1;H;3;0;H;14;9;5;4;7;13;3;5;1;4;0;0;173;35;525;173;35;55;174;363;542;177;368;566;173;353;529
Betis;Sociedad;3;0;H;0;0;D;24;5;8;1;9;15;5;5;0;2;0;2;255;31;29;263;3;3;256;316;308;263;329;315;254;31;3
Barcelona;Vallecano;1;0;H;1;0;H;14;9;5;4;11;9;4;5;2;3;0;0;122;7;11;118;75;14;12;765;1246;123;8;15;12;743;1237
Celta;Osasuna;1;0;H;0;0;D;12;18;5;1;11;13;5;4;1;0;0;0;167;375;525;167;39;5;17;386;539;175;394;55;17;38;52
Alaves;Espanol;0;1;A;0;0;D;15;9;5;2;13;17;7;0;2;2;0;0;18;325;525;175;33;55;179;345;533;184;352;55;18;338;522
Vallecano;Villarreal;0;1;A;0;0;D;10;10;5;5;15;12;3;5;1;4;1;0;288;35;238;29;34;24;309;337;242;312;371;246;298;342;239
Valencia;Ath Madrid;0;3;A;0;2;A;18;11;2;3;18;16;7;0;1;3;0;0;42;34;191;45;34;191;454;343;191;46;363;196;435;342;191
Levante;Barcelona;0;2;A;0;0;D;10;15;2;5;13;4;5;3;1;1;0;0;85;7;125;11;7;122;107;691;124;114;73;126;1033;679;124
Ath Bilbao;Oviedo;7;1;H;4;0;H;29;5;16;3;10;5;4;4;2;3;0;1;117;7;19;114;75;23;117;752;1755;118;845;23;116;734;1855
Real Madrid;Girona;2;0;H;1;0;H;22;6;5;2;1;7;11;5;0;2;0;0;129;625;85;125;65;10;128;644;932;131;66;105;128;626;932
Getafe;Betis;1;2;A;0;1;A;10;13;4;6;17;20;2;5;3;0;1;1;26;31;29;263;3;3;266;311;298;27;319;305;261;306;295
Sociedad;Elche;3;0;H;1;0;H;12;8;5;2;13;13;3;3;3;3;0;0;155;375;7;155;375;8;156;387;711;159;401;8;155;379;703
Sevilla;Mallorca;1;1;D;1;0;H;19;13;4;2;11;12;4;4;1;3;0;0;205;32;39;21;31;42;211;321;403;215;334;42;209;317;393
Oviedo;Levante;1;1;D;0;1;A;23;4;7;3;11;8;13;4;2;1;0;1;31;32;24;32;32;24;324;324;244;327;331;249;314;321;243
Girona;Celta;2;2;D;1;1;D;9;10;6;6;8;17;4;2;0;0;0;0;22;35;325;22;34;33;219;356;338;222;361;348;217;351;331
Vallecano;Sevilla;1;1;D;0;0;D;20;10;8;5;14;9;6;6;1;0;0;0;23;32;33;23;31;34;232;325;34;234;342;347;23;323;331
Betis;Real Madrid;2;1;H;1;1;D;18;9;3;2;17;12;9;2;3;4;0;0;433;4;173;46;4;175;458;412;174;47;442;179;441;407;174
Ath Madrid;Ath Bilbao;1;0;H;0;0;D;12;15;4;3;7;8;6;2;2;3;0;0;205;35;36;2;34;39;204;348;388;208;354;4;204;344;378
Elche;Getafe;1;0;H;0;0;D;5;9;1;0;15;15;2;6;1;1;0;0;31;288;26;33;275;263;326;279;272;342;288;278;321;274;267
Barcelona;Sociedad;4;0;H;2;0;H;33;0;10;0;15;6;12;0;0;0;0;1;125;575;12;122;65;12;127;589;114;128;677;13;126;597;1144
Mallorca;Alaves;1;1;D;1;0;H;15;19;4;7;20;14;3;9;0;2;0;0;225;31;35;23;29;37;231;311;359;235;315;37;227;305;357
Osasuna;Valencia;3;3;D;3;2;H;12;12;5;5;10;7;3;3;2;1;0;0;23;32;33;23;31;33;235;319;339;24;327;342;231;316;332
Celta;Elche;2;1;H;2;1;H;7;12;4;6;10;9;2;5;3;2;0;0;155;38;7;155;39;65;156;41;661;16;422;7;156;404;637
Alaves;Villarreal;1;0;H;1;0;H;5;24;3;2;11;13;1;6;3;1;2;0;31;325;238;31;325;24;314;338;239;319;342;245;307;332;24
Valencia;Oviedo;2;1;H;1;1;D;17;11;4;4;11;10;5;4;1;3;0;0;138;45;9;136;45;105;141;455;933;143;47;105;139;45;927
Getafe;Ath Madrid;2;1;H;0;0;D;11;4;3;2;10;14;4;4;6;2;0;1;45;31;195;46;3;195;465;316;199;477;322;202;448;31;198
Real Madrid;Vallecano;2;1;H;2;1;H;10;20;5;6;12;17;4;6;3;1;0;0;129;575;95;125;6;11;128;623;1043;131;65;11;128;597;1023
Ath Bilbao;Mallorca;1;1;D;0;0;D;8;9;2;2;6;13;3;3;1;3;0;0;162;37;6;165;38;55;163;38;619;166;398;65;163;373;601
Betis;Levante;1;0;H;0;0;D;14;8;6;1;12;14;11;1;2;8;0;1;142;45;75;144;46;75;147;466;711;148;483;75;145;461;702
Sociedad;Sevilla;0;1;A;0;0;D;7;9;2;4;14;12;6;3;2;1;0;0;22;32;35;22;31;36;226;313;368;23;329;37;22;315;359
Espanol;Girona;1;1;D;0;0;D;7;18;4;4;11;13;4;9;3;3;0;0;31;32;24;31;33;24;313;328;245;328;33;248;313;322;239
Levante;Alaves;2;2;D;0;1;A;14;9;7;3;10;22;4;5;5;5;0;0;288;3;275;29;3;27;292;304;277;317;319;279;291;302;27
Oviedo;Celta;0;1;A;0;0;D;5;10;2;1;9;15;3;4;3;3;0;0;5;38;163;5;38;167;53;394;168;54;406;172;507;388;169
Mallorca;Espanol;2;1;H;0;0;D;20;2;7;0;10;12;6;2;0;2;0;0;177;33;5;183;34;5;183;34;51;188;352;51;182;337;491
Villarreal;Real Madrid;1;2;A;1;2;A;23;9;10;5;17;3;11;4;2;1;0;0;31;375;215;3;39;22;308;396;219;315;41;221;305;39;216
Girona;Valencia;1;1;D;0;0;D;14;12;4;2;12;5;9;4;2;1;0;0;192;35;39;195;34;4;198;362;395;205;369;4;198;353;387
Elche;Betis;2;3;A;2;0;H;10;21;4;6;16;5;3;7;2;1;0;0;38;33;205;4;33;2;384;338;209;4;352;211;377;333;206
Sevilla;Ath Bilbao;0;1;A;0;0;D;11;9;4;4;13;12;4;6;4;2;0;0;29;32;25;29;31;263;3;317;26;315;323;263;296;315;254
Osasuna;Getafe;1;2;A;1;0;H;12;7;4;4;19;15;3;2;2;3;0;1;225;288;38;23;29;375;234;301;365;24;308;38;232;294;36
Vallecano;Sociedad;2;2;D;0;1;A;10;8;5;4;16;9;4;4;3;2;0;0;25;3;31;245;3;32;251;315;316;255;326;32;249;308;312
Ath Madrid;Barcelona;2;4;A;1;0;H;7;13;2;6;10;11;6;6;1;3;0;0;31;36;22;3;375;225;306;369;23;33;381;231;303;364;225
Barcelona;Osasuna;3;0;H;2;0;H;19;4;5;0;7;14;8;4;1;3;0;0;129;7;7;125;65;95;128;653;925;131;7;975;128;634;882
Sociedad;Oviedo;2;1;H;1;0;H;12;12;2;5;20;10;3;6;2;3;0;0;133;475;11;133;5;12;135;491;1039;135;502;13;134;481;1049
Espanol;Ath Madrid;1;1;D;0;1;A;8;13;1;2;12;14;4;3;2;1;0;0;55;375;162;6;38;162;628;387;161;628;4;166;587;381;162
Alaves;Vallecano;0;2;A;0;1;A;12;11;4;5;14;12;8;5;3;5;0;0;215;29;41;22;3;38;218;302;409;23;311;41;219;299;389
Real Madrid;Elche;3;2;H;1;2;A;24;10;10;4;9;13;8;3;1;4;0;0;114;8;17;114;9;18;116;86;169;116;965;195;115;837;173
Getafe;Villarreal;1;2;A;1;2;A;11;9;4;3;16;21;3;1;1;4;0;0;325;31;235;34;31;23;34;318;236;345;324;24;328;314;235
Barcelona;Girona;4;1;H;1;0;H;21;4;9;2;8;11;10;2;0;1;0;0;125;65;10;125;6;105;123;713;1138;126;722;12;124;672;1069
Ath Bilbao;Osasuna;0;0;D;0;0;D;11;5;5;2;12;12;3;4;1;1;0;0;145;41;7;144;45;8;146;446;769;155;45;8;146;433;733
Valencia;Mallorca;1;0;H;0;0;D;8;8;2;2;16;15;4;5;5;5;0;0;215;31;375;21;31;39;218;322;377;224;327;39;217;315;369
Betis;Sevilla;2;1;H;2;1;H;11;6;3;2;10;22;2;2;4;4;0;0;183;35;433;19;35;44;188;353;45;2;368;45;189;352;426
Celta;Levante;1;1;D;1;0;H;19;4;7;2;17;5;4;2;3;0;0;0;157;41;55;157;42;55;158;421;594;162;433;602;157;417;564
Vallecano;Espanol;0;4;A;0;2;A;16;15;5;7;8;10;8;4;2;2;0;0;165;35;6;17;34;6;169;364;613;18;376;613;169;355;588
Girona;Alaves;0;1;A;0;0;D;11;14;6;3;9;16;1;5;1;4;0;0;205;34;36;21;33;38;21;339;383;215;355;383;208;336;369
Real Madrid;Valencia;1;2;A;0;1;A;21;10;9;2;10;13;9;4;0;4;0;0;13;575;85;129;55;105;13;583;1025;133;602;105;13;568;944
Mallorca;Celta;1;2;A;1;0;H;7;10;2;4;9;11;4;2;3;0;0;0;263;32;28;263;31;288;273;307;294;278;32;294;268;309;285
Barcelona;Betis;1;1;D;1;1;D;13;6;5;2;16;12;9;3;2;1;0;0;136;55;7;136;55;8;137;576;751;14;576;8;137;55;735
Levante;Sociedad;1;3;A;0;1;A;13;13;5;8;7;10;5;4;0;2;0;0;32;32;235;325;31;24;318;325;244;335;328;246;318;318;238
Sevilla;Ath Madrid;1;2;A;1;1;D;11;13;6;5;14;12;7;7;1;4;0;0;35;32;22;35;325;22;346;339;223;36;342;227;341;329;221
Oviedo;Getafe;0;4;A;0;3;A;5;16;0;9;11;17;3;4;3;1;1;0;475;31;19;475;31;195;477;321;194;483;331;198;462;318;193
Villarreal;Ath Bilbao;0;0;D;0;0;D;12;11;4;2;9;13;6;5;0;1;1;0;22;33;325;225;34;33;223;351;333;23;355;34;222;338;328
Elche;Osasuna;1;1;D;0;0;D;13;14;7;6;18;14;4;8;3;3;0;0;27;31;275;28;31;27;277;309;287;282;32;29;271;31;279
Valencia;Sevilla;1;0;H;1;0;H;8;12;6;5;10;18;3;3;3;2;0;0;23;31;34;23;3;36;237;32;341;242;32;36;234;312;336
Sociedad;Mallorca;0;2;A;0;1;A;15;7;4;3;11;12;8;2;3;1;0;0;175;34;55;175;33;55;175;345;569;182;346;569;176;337;538
Getafe;Levante;1;3;A;1;0;H;11;10;6;5;14;15;3;2;0;2;1;0;175;33;55;175;34;55;179;351;518;182;354;55;178;344;51
Celta;Espanol;0;2;A;0;1;A;16;5;6;3;14;10;13;5;2;2;0;0;162;37;6;16;39;6;164;388;589;169;4;623;164;381;569
Elche;Barcelona;0;1;A;0;0;D;6;12;1;3;10;4;4;8;2;1;0;0;85;6;13;9;6;13;749;635;134;95;635;134;841;594;131
Osasuna;Girona;2;1;H;1;0;H;13;18;6;8;17;15;4;4;2;0;0;0;245;32;31;245;31;31;252;318;311;255;342;311;246;32;302
Alaves;Real Madrid;0;1;A;0;1;A;13;11;6;4;21;12;4;4;4;4;1;1;525;41;162;5;41;165;538;423;163;555;432;166;523;413;162
Betis;Villarreal;1;2;A;1;1;D;24;8;5;2;4;13;5;5;0;4;0;0;235;33;31;23;35;31;236;361;301;241;365;31;232;352;298
Ath Bilbao;Vallecano;3;1;H;0;1;A;13;11;4;3;12;7;7;1;4;3;0;0;175;34;55;173;35;55;18;345;523;183;354;55;176;344;516
Ath Madrid;Oviedo;4;2;H;2;1;H;24;6;9;3;11;8;5;1;1;1;0;0;114;8;19;113;85;23;113;934;1958;114;10;25;113;856;1992
Espanol;Getafe;1;0;H;1;0;H;9;9;3;4;12;15;6;8;0;2;0;1;288;263;3;28;27;31;288;275;311;288;296;317;28;274;305
Vallecano;Valencia;1;1;D;1;0;H;11;10;4;3;18;13;5;2;3;1;0;0;225;3;34;23;31;34;231;317;35;235;331;35;229;313;337
Barcelona;Celta;4;3;H;1;1;D;18;11;6;8;10;13;4;1;2;2;0;0;13;575;8;13;6;95;129;653;864;134;653;95;13;61;861
Mallorca;Elche;0;0;D;0;0;D;11;15;1;1;17;15;4;4;2;1;0;0;185;31;5;187;31;5;187;315;544;196;325;544;188;315;493
Levante;Ath Madrid;1;0;H;0;0;D;8;7;2;2;13;13;4;4;3;1;0;0;575;42;155;6;42;157;6;429;157;6;437;162;579;42;156
Oviedo;Osasuna;2;3;A;0;2;A;12;11;5;6;12;17;5;2;2;0;0;0;45;34;183;45;36;185;491;34;185;491;375;19;45;349;184
Villarreal;Sociedad;2;2;D;1;1;D;20;4;5;4;12;12;10;4;5;1;0;0;17;37;5;167;38;55;169;399;51;176;4;55;17;385;494
Sevilla;Alaves;1;1;D;1;1;D;10;11;2;3;10;11;3;6;2;2;0;0;2;31;42;21;3;42;208;302;451;211;329;451;207;307;414
Real Madrid;Ath Bilbao;1;0;H;0;0;D;22;3;7;1;7;15;14;1;1;2;0;0;165;39;525;167;38;55;168;398;532;171;408;55;167;394;504
Girona;Betis;1;3;A;0;3;A;11;17;5;9;13;11;8;9;3;2;0;0;288;33;245;29;33;25;284;355;251;296;355;257;283;339;249
Valencia;Espanol;1;1;D;0;1;A;16;8;7;3;7;7;6;4;2;1;0;0;195;33;41;191;34;44;201;337;428;203;344;44;198;334;413
Barcelona;Mallorca;1;0;H;0;0;D;40;4;13;0;10;7;13;2;0;1;0;0;12;7;13;122;65;13;123;679;1262;125;717;13;123;661;1207
Ath Bilbao;Levante;1;0;H;1;0;H;13;10;4;2;13;9;3;3;1;3;0;0;136;525;7;133;5;95;137;507;9;14;525;95;136;5;848
Celta;Villarreal;3;0;H;1;0;H;21;4;9;1;16;10;6;3;2;1;0;1;25;34;28;25;34;28;257;341;286;262;355;286;252;341;277
Alaves;Sociedad;1;0;H;0;0;D;10;6;1;0;17;17;6;6;4;5;0;0;235;3;34;24;3;34;241;313;334;246;315;344;237;304;332
Getafe;Real Madrid;0;1;A;0;1;A;20;14;6;7;15;7;4;4;3;1;0;0;475;36;175;5;36;175;481;37;179;5;379;183;47;364;177
Elche;Girona;1;1;D;0;0;D;7;8;1;3;16;18;4;5;4;2;1;0;275;31;275;28;3;275;284;309;28;286;314;287;276;305;277
Osasuna;Sevilla;1;0;H;1;0;H;9;12;2;3;14;13;4;4;4;2;0;1;25;3;32;25;3;32;25;303;33;257;319;33;249;303;315
Ath Madrid;Vallecano;3;0;H;2;0;H;10;12;5;5;8;15;6;3;0;2;0;0;153;4;65;157;4;65;155;416;651;161;43;651;155;403;628
Betis;Oviedo;5;1;H;1;1;D;16;10;6;5;7;7;4;4;1;0;0;0;12;7;13;12;7;15;12;73;1502;121;8;19;119;704;1488
Villarreal;Espanol;1;0;H;0;0;D;14;12;5;1;19;11;8;6;4;0;0;0;144;5;625;144;5;7;145;53;619;149;53;7;144;485;628
Vallecano;Getafe;1;0;H;1;0;H;13;12;8;1;12;13;7;3;3;2;0;1;238;3;34;24;29;35;245;303;345;247;309;35;242;298;338
Alaves;Ath Madrid;0;0;D;0;0;D;8;9;2;2;18;13;3;5;3;2;0;0;37;31;215;38;31;215;392;316;216;392;328;224;376;315;214
Villarreal;Osasuna;4;2;H;3;0;H;15;11;5;4;10;18;2;8;4;1;0;0;153;42;6;153;433;6;156;452;574;158;463;607;154;44;577
Levante;Valencia;2;3;A;1;1;D;15;10;3;5;12;6;9;5;1;1;0;0;263;33;27;263;33;275;265;342;276;266;348;3;259;334;273
Oviedo;Barcelona;1;2;A;1;0;H;5;24;4;7;12;15;4;8;3;2;0;0;15;8;114;16;9;115;1319;875;117;17;935;119;1472;853;115
Real Madrid;Celta;3;2;H;2;0;H;17;14;6;7;5;11;4;6;2;1;0;0;133;575;7;133;55;75;137;585;734;142;6;76;136;564;726
Sevilla;Elche;2;2;D;1;1;D;25;9;7;3;17;12;8;2;4;5;0;0;177;35;475;175;34;55;181;351;505;185;352;55;179;341;499
Espanol;Betis;1;2;A;1;0;H;11;20;5;10;16;10;3;7;2;0;0;0;33;3;238;34;3;24;353;296;242;354;31;246;337;298;239
Sociedad;Ath Bilbao;0;0;D;0;0;D;12;3;3;1;18;13;7;3;1;2;0;0;255;3;3;25;31;3;251;327;304;255;327;333;247;314;304
Girona;Mallorca;1;0;H;1;0;H;13;9;6;1;11;14;5;2;0;2;0;0;2;31;42;2;325;42;204;319;431;21;345;431;202;32;407
Levante;Vallecano;0;1;A;0;0;D;11;16;2;5;8;9;8;8;2;3;0;0;245;325;3;24;325;31;249;334;307;255;342;31;247;329;298
Valencia;Getafe;3;0;H;3;0;H;10;10;6;3;17;20;2;6;3;5;0;0;2;3;433;2;31;433;208;313;428;211;323;433;205;312;413
Celta;Sevilla;3;2;H;1;1;D;8;19;4;10;11;16;3;6;0;2;1;0;18;36;45;18;375;45;185;373;44;19;379;45;183;366;434
Girona;Villarreal;0;1;A;0;0;D;7;14;0;5;13;10;5;3;2;3;0;0;31;38;21;33;35;215;319;377;22;33;393;221;312;372;216
Mallorca;Oviedo;2;1;H;1;1;D;12;16;4;7;16;12;5;10;2;1;0;0;133;525;9;133;5;11;135;521;962;14;525;12;134;5;997
Ath Madrid;Sociedad;4;0;H;4;0;H;13;6;7;1;7;12;3;3;0;1;0;0;167;37;5;167;38;55;169;385;535;173;4;55;168;383;518
Elche;Espanol;3;2;H;2;0;H;13;12;5;6;14;18;3;8;2;2;0;0;24;3;32;24;3;33;245;313;328;251;321;33;241;307;322
Barcelona;Real Madrid;4;3;H;4;2;H;23;9;9;5;17;15;10;2;4;3;0;0;19;37;32;191;4;36;196;419;35;205;432;36;197;408;334
Ath Bilbao;Alaves;1;0;H;0;0;D;11;4;3;1;17;12;9;2;1;1;0;0;18;29;45;187;33;46;189;329;49;194;338;49;188;324;468
Betis;Osasuna;1;1;D;0;0;D;10;16;5;5;8;12;6;7;3;2;0;0;162;375;575;16;42;55;166;401;544;169;422;575;164;398;524
Oviedo;Girona;0;1;A;0;0;D;11;13;4;5;5;19;6;4;0;0;0;0;475;39;173;475;39;175;47;394;176;475;4;181;459;388;175
Sociedad;Celta;0;1;A;0;1;A;15;6;5;2;18;11;14;1;3;1;0;0;23;33;31;238;33;32;239;336;316;245;344;32;237;332;312
Sevilla;Levante;1;0;H;0;0;D;10;14;3;3;22;15;4;2;6;6;0;0;167;37;525;167;37;55;168;38;555;174;385;555;169;373;537
Alaves;Valencia;1;0;H;0;0;D;11;10;5;3;16;10;9;4;4;3;0;0;21;31;37;215;32;38;22;322;373;222;332;381;216;317;369
Villarreal;Elche;3;0;H;3;0;H;17;23;7;6;5;11;3;6;1;1;0;0;133;575;8;133;55;95;136;538;833;137;575;10;134;526;873
Real Madrid;Mallorca;2;1;H;0;1;A;39;4;13;2;6;15;26;0;0;3;0;0;138;525;7;136;5;85;138;519;813;143;535;9;138;506;787
